product_id,purchase_count
100058066,7
100058067,1
100058068,7
100058070,2
100058071,3
100058080,1
100058084,1
100058090,4
100058091,1
100058093,1
100058100,3
100058101,3
100058104,1
100058105,1
100058108,10
100058117,3
100058120,1
100058125,1
100058126,2
100058127,6
100058128,1
100058129,2
100058133,1
100058134,1
100058137,2
100058139,4
100058140,2
100058141,1
100058146,8
100058148,2
100058150,1
100058151,3
100058153,1
100058154,2
100058155,4
100058156,11
100058157,7
100058158,2
100058159,2
100058161,3
100058162,5
100058165,1
100058169,2
100058170,6
100058172,5
100058173,4
100058176,1
100058183,2
100058185,4
100058187,1
100058198,1
100058199,1
100058200,4
100058201,2
100058202,1
100058204,10
100058208,2
100058209,1
100058210,1
100058212,2
100058213,1
100058214,1
100058216,1
100058224,33
100058225,30
100058226,111
100058227,6
100058228,16
100058230,30
100058231,1
100058234,1
100058244,4
100058246,1
100058247,2
100058249,4
100058250,1
100058251,2
100058256,2
100058262,3
100058263,3
100058272,2
100058273,1
100058275,1
100058277,2
100058278,1
100058283,1
100058296,2
100058299,7
100058305,1
100058310,1
100058324,7
100058325,3
100058327,21
100058328,2
100058330,6
100058339,6
100058340,5
100058342,1
100058346,2
100058348,12
100058349,2
100058350,6
100058362,1
100058364,1
100058384,3
100058386,1
100058388,5
100058390,1
100058399,1
100058403,5
100058405,13
100058406,2
100058407,1
100058408,6
100058409,9
100058410,17
100058414,1
100058419,114
100058423,15
100058424,20
100058429,1
100058430,11
100058432,6
100058440,3
100058442,3
100058445,1
100058446,18
100058448,2
100058449,8
100058451,9
100058452,11
100058456,2
100058457,5
100058458,2
100058460,75
100058464,15
100058467,27
100058469,1
100058471,7
100058475,6
100058476,3
100058478,1
100058481,1
100058482,2
100058484,1
100058489,2
100058490,14
100058494,15
100058497,2
100058500,44
100058501,17
100058505,7
100058506,6
100058512,7
100058514,2
100058515,10
100058522,112
100058525,5
100058527,16
100058529,2
100058531,2
100058532,7
100058534,36
100058535,1
100058537,12
100058538,1
100058540,2
100058542,36
100058543,2
100058544,2
100058550,60
100058554,4
100058555,2
100058557,13
100058560,2
100058563,1
100058567,2
100058569,1
100058572,1
100058573,7
100058574,1
100058577,6
100058579,9
100058584,1
100058587,6
100058591,6
100058593,2
100058594,15
100058595,2
100058597,5
100058598,2
100058600,17
100058604,1
100058609,5
100058610,1
100058615,1
100058621,1
100058625,6
100058629,1
100058632,8
100058635,2
100058638,4
100058639,4
100058641,6
100058642,2
100058646,19
100058651,1
100058660,3
100058662,2
100058663,2
100058666,1
100058670,4
100058671,1
100058676,1
100058686,11
100058687,8
100058688,8
100058691,1
100058702,1
100058704,2
100058707,1
100058711,1
100058712,4
100058714,7
100058717,5
100058719,5
100058720,2
100058724,1
100058726,3
100058730,13
100058734,2
100058735,13
100058737,1
100058738,4
100058739,4
100058741,1
100058744,3
100058752,1
100058755,12
100058763,3
100058766,1
100058767,13
100058769,1
100058770,2
100058771,70
100058774,3
100058775,85
100058779,61
100058782,52
100058787,15
100058788,6
100058792,12
100058793,6
100058794,2
100058798,1
100058800,468
100058801,5
100058809,1
100058813,3
100058815,756
100058817,4
100058820,27
100058821,19
100058822,3
100058825,14
100058826,452
100058829,2
100058830,14
100058832,3
100058844,132
100058845,1
100058848,12
100058851,482
100058852,3
100058857,2
100058859,7
100058862,1
100058867,2
100058873,16
100058874,64
100058875,1
100058884,27
100058885,25
100058886,3
100058889,9
100058892,1
100058897,6
100058898,5
100058900,2
100058902,3
100058904,7
100058906,1
100058912,3
100058915,1911
100058920,1
100058929,1
100058937,8
100058943,1
100058944,341
100058948,6
100058952,14
100058953,2
100058955,15
100058957,1
100058959,8
100058962,7
100058964,1
100058967,2
100058968,8
100058971,1
100058972,22
100058982,1
100058984,2
100058987,1
100058989,4
100058992,1
100058997,4
100058999,74
100059001,4
100059003,2
100059004,5
100059005,5
100059008,3
100059011,2
100059013,7
100059017,5
100059029,2
100059032,4
100059050,12
100059052,4
100059055,2
100059057,2
100059058,1
100059063,2
100059065,6
100059069,1
100059071,8
100059072,1
100059074,1
100059075,11
100059077,4
100059078,4
100059081,4
100059082,1
100059090,4
100059091,4
100059098,2
100059099,1
100059101,4
100059104,9
100059105,1
100059106,1
100059107,2
100059108,4
100059111,1
100059116,3
100059117,1
100059118,1
100059122,1
100059123,1
100059137,19
100059155,1
100059156,1
100059159,1
100059160,1
100059165,10
100059166,15
100059168,57
100059169,4
100059170,21
100059172,9
100059181,3
100059183,82
100059184,1
100059186,6
100059191,2
100059207,2
100059209,1
100059211,1
100059212,1
100059213,2
100059214,3
100059215,23
100059218,1
100059221,3
100059224,2
100059227,8
100059229,16
100059230,4
100059233,1
100059235,2
100059242,9
100059254,9
100059263,1
100059274,65
100059278,22
100059279,2
100059281,7
100059282,1
100059285,3
100059286,1
100059289,1
100059290,5
100059293,1
100059296,14
100059299,2
100059300,1
100059302,5
100059303,7
100059305,3
100059312,1
100059315,4
100059318,1
100059325,1
100059337,13
100059341,1
100059347,9
100059350,5
100059354,5
100059356,2
100059357,1
100059361,2
100059363,11
100059368,1
100059373,2
100059383,1
100059384,1
100059391,5
100059392,4
100059401,6
100059406,2
100059411,1
100059415,1
100059419,16
100059422,1
100059426,1
100059435,1
100059444,4
100059449,2
100059450,11
100059451,1
100059452,7
100059454,1
100059456,2
100059470,1
100059473,2
100059495,2
100059518,1
100059533,1
100059548,1
100059549,3
100059560,2
100059573,1
100059585,3
100059594,17
100059598,3
100059620,2
100059622,1
100059623,3
100059626,1
100059650,2
100059661,1
100059666,4
100059686,3
100059687,1
100059694,1
100059698,1
100059701,1
100059702,1
100059709,1
100059711,4
100059713,2
100059723,1
100059724,2
100059734,6
100059739,1
100059742,1
100059744,3
100059746,1
100059748,1
100059750,1
100059754,1
100059760,1
100059761,5
100059763,2
100059764,2
100059778,1
100059780,2
100059790,4
100059797,1
100059799,54
100059809,7
100059815,1
100059822,1
100059824,2
100059825,2
100059829,7
100059833,17
100059838,3
100059841,1
100059842,6
100059843,2
100059845,1
100059846,3
100059848,4
100059857,4
100059858,2
100059860,3
100059862,1
100059863,11
100059865,5
100059871,1
100059873,64
100059887,14
100059892,1
100059895,3
100059904,26
100059905,1
100059906,8
100059907,20
100059909,9
100059911,11
100059912,2
100059914,2
100059915,6
100059916,60
100059927,2
100059934,1
100059936,4
100059940,6
100059943,1
100059951,2
100059954,3
100060014,1
100060015,2
100060017,2
100060018,3
100060021,1
100060031,2
100060032,2
100060034,1
100060035,5
100060036,3
100060037,2
100060038,6
100060039,12
100060040,1
100060041,10
100060042,1
100060043,3
100060045,3
100060046,2
100060047,14
100060048,7
100060049,8
100060050,5
100060051,10
100060052,2
100060053,19
100060054,2
100060056,4
100060057,44
100060059,1
100060060,13
100060061,12
100060063,15
100060064,6
100060065,18
100060066,7
100060067,4
100060069,7
100060070,6
100060071,2
100060072,5
100060073,3
100060083,2
100060084,2
100060085,6
100060087,1
100060090,1
100060094,2
100060095,8
100060099,3
100060100,22
100060103,8
100060106,4
100060108,5
100060109,10
100060111,3
100060112,2
100060113,8
100060115,7
100060118,2
100060120,6
100060122,21
100060123,1
100060125,4
100060126,4
100060127,2
100060128,7
100060129,31
100060130,4
100060132,1
100060133,2
100060134,5
100060135,11
100060136,1
100060137,7
100060138,6
100060139,12
100060143,1
100060152,4
100060157,1
100060160,2
100060161,1
100060163,4
100060165,15
100060166,3
100060167,6
100060169,3
100060170,1
100060172,3
100060173,2
100060175,1
100060177,3
100060178,6
100060185,4
100060187,7
100060188,4
100060189,18
100060190,10
100060192,7
100060193,6
100060194,3
100060197,2
100060198,11
100060199,6
100060201,26
100060202,5
100060205,1
100060206,27
100060207,2
100060208,4
100060209,2
100060214,1
100060215,2
100060216,6
100060217,37
100060218,2
100060219,8
100060220,6
100060221,4
100060222,7
100060223,1
100060224,9
100060225,7
100060227,2
100060229,11
100060230,1
100060232,8
100060233,4
100060234,4
100060235,1
100060236,10
100060237,4
100060238,1
100060240,4
100060246,6
100060247,1
100060248,1
100060249,5
100060253,1
100060254,2
100060255,3
100060257,3
100060258,1
100060259,4
100060260,2
100060261,7
100060263,1
100060267,1
100060268,10
100060270,14
100060271,7
100060275,5
100060278,4
100060279,3
100060280,1
100060287,1
100060322,1
100060332,1
100060336,2
100060340,1
100060359,74
100060360,3
100060361,3
100060363,1
100060365,63
100060366,2
100060368,1
100060374,5
100060388,1
100060396,1
100060399,6
100060400,58
100060403,1
100060406,1
100060411,2
100060414,2
100060415,9
100060416,1
100060418,4
100060419,12
100060421,2
100060422,6
100060423,7
100060426,14
100060428,10
100060429,7
100060434,1
100060435,2
100060442,5
100060444,9
100060448,1
100060449,4
100060452,2
100060453,3
100060455,2
100060457,4
100060459,6
100060461,2
100060462,6
100060465,1
100060472,7
100060478,1
100060481,14
100060482,2
100060484,13
100060487,9
100060488,2
100060489,3
100060491,2
100060493,15
100060496,5
100060501,7
100060502,2
100060507,8
100060518,4
100060519,8
100060520,10
100060521,22
100060524,2
100060527,2
100060528,5
100060529,2
100060531,4
100060533,1
100060534,9
100060537,13
100060539,3
100060540,1
100060541,1
100060542,5
100060543,3
100060545,4
100060546,1
100060552,1
100060555,8
100060556,2
100060558,1
100060559,5
100060560,23
100060563,5
100060565,6
100060566,9
100060567,14
100060570,5
100060573,2
100060574,4
100060576,28
100060578,1
100060580,2
100060581,28
100060582,9
100060583,3
100060585,7
100060590,12
100060593,2
100060598,2
100060603,2
100060604,42
100060607,1
100060608,1
100060611,21
100060613,1
100060616,10
100060623,2
100060624,17
100060626,14
100060630,4
100060636,40
100060637,1
100060642,3
100060651,23
100060653,1
100060659,41
100060660,1
100060661,9
100060665,2
100060668,13
100060670,3
100060681,8
100060683,7
100060693,1
100060695,38
100060700,4
100060704,12
100060705,24
100060706,17
100060707,22
100060709,1
100060712,5
100060716,3
100060720,1
100060721,3
100060725,3
100060727,5
100060728,18
100060734,1
100060738,7
100060739,17
100060742,2
100060744,5
100060745,7
100060746,4
100060760,2
100060761,7
100060764,1
100060766,12
100060767,12
100060775,1
100060777,1
100060778,5
100060781,1
100060782,3
100060784,28
100060785,1
100060789,512
100060792,1
100060801,1
100060803,32
100060805,21
100060809,14
100060811,13
100060812,749
100060813,9
100060816,2
100060819,132
100060821,188
100060824,15
100060825,2984
100060826,2
100060828,5
100060830,66
100060831,2
100060836,2
100060838,6
100060839,2129
100060842,26
100060844,24
100060845,2
100060846,4
100060848,297
100060849,1
100060850,2
100060851,7
100060852,558
100060855,243
100060857,545
100060859,2
100060860,305
100060861,1
100060862,29
100060864,12
100060879,8
100060880,2
100060884,10
100060886,30
100060890,3
100060892,41
100060894,1
100060900,1
100060904,9
100060908,8
100060912,6
100060914,1
100060919,1
100060921,3
100060926,1
100060952,4
100060964,2
100060971,1
100060980,2
100060983,2
100060985,1
100060986,157
100060988,1
100060989,1
100060992,2
100060996,9
100061000,28
100061003,1
100061007,3
100061009,26
100061014,56
100061018,1
100061020,12
100061022,2
100061027,17
100061030,1
100061033,27
100061034,2
100061039,38
100061044,5
100061049,15
100061053,46
100061065,5
100061066,1
100061069,1
100061071,19
100061073,6
100061075,7
100061077,2
100061079,44
100061080,2
100061082,5
100061083,6
100061089,16
100061094,9
100061096,2
100061102,10
100061105,3
100061106,5
100061113,8
100061114,1
100061116,1
100061118,1
100061119,1
100061122,4
100061123,1
100061124,7
100061132,5
100061133,24
100061137,2
100061142,3
100061150,1
100061152,1
100061159,1
100061168,5
100061172,3
100061174,4
100061175,1
100061176,1
100061185,1
100061187,2
100061188,6
100061189,2
100061190,10
100061194,6
100061195,31
100061196,1
100061197,7
100061198,1
100061200,3
100061208,7
100061211,2
100061214,2
100061215,5
100061219,1
100061220,1
100061221,1
100061223,1
100061224,1
100061229,3
100061236,15
100061237,1
100061238,4
100061240,4
100061243,4
100061247,2
100061258,7
100061264,3
100061265,3
100061268,15
100061274,1
100061278,4
100061283,2
100061286,4
100061287,87
100061291,2
100061295,3
100061301,5
100061302,6
100061303,8
100061311,2
100061314,1
100061315,8
100061316,6
100061317,7
100061323,3
100061326,1
100061328,2
100061329,1
100061343,43
100061346,9
100061348,14
100061349,11
100061350,1
100061351,20
100061354,2
100061355,3
100061384,2
100061387,9
100061388,7
100061390,4
100061391,2
100061393,1
100061394,7
100061399,8
100061403,6
100061404,2
100061406,17
100061413,47
100061416,3
100061418,5
100061425,4
100061428,22
100061434,1
100061435,9
100061436,3
100061439,49
100061443,40
100061444,3
100061445,2
100061446,2
100061449,34
100061450,4
100061451,40
100061459,5
100061460,1
100061462,2
100061464,13
100061468,1
100061473,1
100061475,2
100061479,1
100061483,1
100061493,2
100061505,1
100061515,2
100061516,4
100061517,1
100061527,1
100061530,4
100061535,1
100061536,3
100061538,20
100061539,4
100061541,6
100061546,1
100061551,1
100061557,4
100061558,12
100061559,9
100061561,2
100061562,6
100061563,1
100061568,7
100061570,5
100061575,29
100061577,19
100061578,35
100061579,1
100061585,1
100061589,1
100061591,2
100061602,4
100061605,3
100061611,9
100061612,2
100061616,2
100061617,15
100061619,1
100061620,3
100061621,1
100061622,1
100061627,1
100061628,6
100061630,7
100061631,1
100061632,1
100061633,1
100061634,2
100061635,1
100061636,13
100061641,2
100061642,1
100061643,2
100061646,5
100061647,28
100061648,5
100061652,8
100061655,2
100061658,1
100061661,4
100061664,1
100061665,1
100061667,4
100061669,4
100061670,1
100061671,41
100061672,7
100061673,33
100061674,22
100061675,15
100061676,9
100061678,11
100061679,2
100061680,2
100061681,7
100061682,3
100061684,13
100061685,2
100061687,1
100061689,1
100061691,3
100061692,5
100061695,2
100061696,1
100061697,13
100061698,3
100061699,12
100061701,6
100061703,3
100061704,18
100061706,3
100061709,2
100061710,2
100061711,23
100061712,7
100061713,11
100061714,14
100061715,30
100061716,2
100061717,4
100061718,2
100061722,3
100061723,14
100061725,9
100061726,24
100061727,7
100061730,5
100061734,1
100061738,1
100061739,11
100061740,8
100061742,3
100061743,11
100061745,5
100061746,5
100061748,1
100061749,2
100061750,7
100061751,1
100061759,2
100061761,13
100061763,6
100061769,12
100061770,2
100061773,5
100061776,15
100061777,4
100061780,56
100061782,4
100061784,9
100061785,1
100061798,12
100061799,5
100061800,2
100061801,3
100061803,22
100061806,4
100061807,14
100061814,3
100061815,13
100061816,8
100061817,1
100061819,1
100061821,2
100061824,1
100061825,2
100061826,7
100061827,5
100061829,6
100061830,21
100061831,2
100061832,7
100061833,4
100061834,31
100061835,8
100061836,3
100061838,1
100061839,1
100061840,2
100061841,2
100061844,1
100061845,3
100061849,3
100061850,1
100061851,2
100061852,3
100061853,12
100061854,3
100061855,2
100061857,2
100061858,5
100061859,2
100061862,6
100061864,2
100061865,3
100061866,2
100061868,7
100061871,7
100061877,1
100061884,1
100061885,23
100061886,11
100061887,1
100061889,1
100061892,7
100061894,1
100061895,26
100061898,45
100061901,6
100061902,6
100061903,7
100061907,1
100061909,16
100061910,18
100061911,1
100061912,4
100061914,4
100061915,40
100061916,4
100061917,37
100061922,1
100061926,3
100061929,25
100061935,8
100061937,4
100061938,1
100061941,1
100061942,18
100061946,21
100061948,74
100061972,39
100061973,8
100061975,14
100061981,128
100061982,8
100061983,3
100061984,4
100061988,3
100061990,35
100061992,3
100061994,6
100061995,8
100061997,44
100061999,63
100062000,23
100062002,29
100062003,12
100062004,11
100062006,5
100062008,7
100062010,9
100062011,1
100062012,1
100062013,23
100062014,3
100062015,2
100062016,12
100062018,3
100062019,5
100062020,3
100062022,10
100062023,1
100062025,3
100062026,2
100062028,6
100062029,8
100062031,6
100062032,4
100062033,47
100062034,2
100062036,1
100062041,2
100062042,1
100062045,3
100062046,3
100062048,4
100062049,3
100062050,7
100062052,12
100062054,4
100062056,20
100062057,25
100062058,6
100062059,18
100062062,3
100062064,1
100062065,1
100062075,6
100062077,8
100062101,1
100062102,2
100062105,2
100062108,2
100062109,1
100062113,2
100062116,2
100062117,2
100062118,1
100062121,9
100062122,16
100062123,28
100062124,19
100062125,16
100062135,1
100062136,2
100062137,4
100062138,2
100062139,4
100062140,3
100062150,3
100062151,2
100062154,1
100062158,1
100062159,8
100062162,7
100062163,3
100062164,6
100062165,3
100062166,3
100062168,1
100062175,1
100062179,6
100062182,1
100062183,1
100062191,1
100062192,1
100062195,1
100062200,5
100062201,1
100062204,1
100062212,20
100062219,3
100062224,3
100062239,1
100062240,31
100062242,10
100062261,12
100062263,2
100062266,1
100062268,6
100062270,2
100062271,1
100062293,1
100062309,1
100062312,4
100062330,1
100062331,1
100062333,1
100062334,10
100062338,1
100062341,1
100062353,2
100062354,22
100062356,1
100062357,4
100062360,4
100062363,3
100062368,1
100062374,1
100062379,1
100062380,1
100062381,1
100062390,1
100062396,1
100062403,1
100062409,2
100062413,5
100062416,1
100062417,2
100062418,4
100062419,3
100062420,7
100062421,16
100062422,1
100062424,1
100062425,14
100062426,8
100062427,1
100062428,4
100062429,2
100062430,2
100062431,1
100062434,1
100062435,3
100062436,2
100062438,11
100062439,3
100062441,7
100062442,1
100062444,10
100062446,1
100062447,2
100062450,1
100062451,11
100062452,1
100062453,4
100062454,1
100062455,3
100062456,6
100062457,44
100062459,3
100062460,1
100062462,1
100062463,21
100062464,13
100062465,1
100062466,4
100062467,4
100062471,5
100062473,1
100062474,4
100062476,1
100062480,2
100062481,14
100062482,12
100062484,790
100062485,3
100062487,34
100062490,1
100062491,3
100062493,3
100062494,2
100062495,12
100062496,4
100062497,2
100062503,2
100062504,14
100062506,4
100062507,1
100062508,10
100062509,5
100062513,1
100062536,3
100062543,9
100062547,1
100062548,4
100062556,7
100062558,3
100062560,4
100062561,2
100062564,3
100062566,13
100062567,1
100062568,57
100062569,37
100062570,14
100062571,17
100062578,2
100062584,1
100062598,5
100062601,5
100062602,1
100062609,1
100062614,1
100062617,32
100062618,1
100062619,2
100062632,9
100062633,1
100062636,1
100062638,72
100062644,1
100062648,4
100062650,1
100062651,10
100062655,19
100062657,7
100062659,15
100062660,69
100062663,5
100062665,8
100062667,6
100062670,2
100062674,1
100062675,7
100062680,5
100062681,24
100062683,12
100062687,18
100062691,3
100062692,11
100062696,1
100062697,1
100062704,326
100062711,2
100062712,2
100062719,4
100062723,1
100062725,3
100062727,4
100062733,2
100062736,9
100062739,2
100062740,2
100062742,1
100062743,3
100062744,2
100062745,10
100062747,2
100062748,2
100062750,5
100062753,8
100062755,2
100062757,6
100062763,1
100062764,5
100062770,4
100062775,2
100062781,17
100062787,2
100062788,4
100062790,2
100062802,2
100062806,6
100062807,16
100062808,3
100062810,6
100062814,5
100062815,2
100062816,1
100062817,1
100062820,2
100062822,5
100062823,1
100062824,2
100062825,2
100062826,8
100062828,1
100062830,2
100062832,1
100062835,1
100062836,34
100062839,7
100062841,3
100062844,10
100062846,40
100062852,2
100062853,3
100062855,5
100062856,4
100062858,2
100062861,33
100062862,36
100062866,29
100062870,4
100062871,23
100062874,9
100062881,11
100062882,22
100062883,3
100062891,15
100062898,2
100062900,1
100062901,21
100062904,1
100062905,6
100062906,17
100062907,1
100062911,19
100062913,17
100062915,17
100062916,3
100062918,19
100062920,5
100062921,27
100062923,2
100062924,1
100062931,5
100062938,2
100062941,1
100062953,4
100062954,18
100062958,10
100062966,2
100062967,11
100062970,6
100062972,2
100062973,1
100062976,2
100062977,2
100062982,4
100062983,1
100062984,6
100062986,4
100062989,2
100062992,1
100062993,35
100062994,1
100062995,17
100062998,4
100063001,14
100063002,5
100063006,5
100063009,18
100063010,2
100063012,3
100063013,1331
100063016,4
100063020,1
100063023,1
100063026,6
100063028,5
100063031,3
100063032,1
100063034,27
100063035,1
100063036,15
100063038,48
100063040,2
100063043,37
100063046,4
100063048,4
100063049,2
100063067,13
100063069,42
100063075,3
100063082,6
100063087,12
100063089,1
100063092,1
100063093,1
100063095,3
100063099,1
100063100,11
100063103,1
100063107,28
100063108,24
100063111,2
100063120,2
100063129,2
100063132,4
100063133,2
100063141,6
100063145,1
100063153,1
100063155,1
100063158,1
100063159,4
100063161,990
100063163,2
100063169,1
100063170,6
100063171,3
100063173,1
100063174,28
100063175,1
100063179,1
100063180,26
100063183,1
100063187,32
100063191,1
100063192,2
100063193,1
100063194,1
100063196,13
100063199,1
100063204,18
100063206,2
100063208,10
100063210,4
100063212,14
100063217,3
100063225,1
100063227,5
100063230,7
100063232,5
100063234,7
100063236,2
100063238,1
100063242,6
100063248,4
100063250,2
100063252,4
100063254,16
100063255,1
100063260,5
100063261,4
100063262,2
100063264,1
100063271,8
100063274,4
100063275,22
100063280,25
100063282,31
100063286,3
100063293,7
100063294,12
100063296,4
100063297,1
100063298,16
100063304,13
100063306,7
100063310,1
100063317,1
100063323,3
100063329,1
100063338,45
100063341,6
100063342,37
100063343,1
100063344,21
100063348,9
100063351,38
100063353,7
100063354,5
100063356,34
100063358,2
100063359,3
100063361,6
100063362,2
100063364,8
100063367,2
100063370,1
100063371,1
100063373,2
100063377,1
100063379,6
100063381,5
100063382,3
100063384,3
100063385,7
100063386,13
100063388,19
100063389,61
100063391,19
100063392,1
100063393,5
100063394,4
100063397,1
100063399,10
100063401,6
100063404,13
100063407,7
100063412,22
100063418,2
100063430,2
100063433,56
100063434,7
100063435,22
100063437,35
100063438,42
100063439,3
100063441,29
100063450,1
100063455,1
100063472,2
100063473,1
100063480,1
100063481,8
100063483,2
100063485,1
100063487,1
100063489,1
100063491,1
100063495,50
100063498,7
100063504,17
100063506,3
100063510,9
100063511,1
100063515,1
100063517,2
100063518,4
100063521,1
100063526,1
100063529,3
100063537,7
100063542,2
100063543,2
100063545,3
100063550,4
100063554,1
100063559,3
100063560,2
100063563,1
100063568,6
100063570,2
100063573,1
100063574,1
100063576,1
100063590,1
100063598,2
100063611,1
100063613,1
100063620,1
100063622,1
100063639,4
100063644,10
100063649,3
100063650,1
100063654,1
100063658,1
100063661,1
100063662,2
100063672,1
100063676,1
100063691,1
100063693,2
100063694,1
100063695,2
100063696,1
100063697,11
100063698,9
100063699,8
100063700,3
100063702,3
100063712,3
100063713,2
100063716,28
100063725,1
100063731,2
100063733,9
100063734,5
100063735,1
100063738,31
100063739,3
100063741,2
100063742,1
100063744,1
100063746,3
100063748,5
100063750,1
100063751,9
100063753,4
100063754,1
100063756,6
100063757,6
100063758,38
100063760,14
100063761,50
100063763,17
100063764,23
100063765,61
100063766,20
100063767,1
100063769,12
100063770,2
100063771,2
100063773,12
100063774,8
100063776,1
100063779,1
100063780,1
100063781,2
100063782,11
100063783,6
100063785,2
100063786,1
100063788,7
100063789,2
100063790,10
100063792,3
100063797,1
100063799,126
100063802,2
100063807,13
100063813,5
100063815,6
100063817,2
100063818,1
100063820,1
100063821,3
100063825,2
100063828,1
100063829,3
100063831,2
100063833,43
100063837,3
100063840,2
100063841,4
100063842,1
100063844,1
100063845,3
100063846,1
100063847,1
100063853,2
100063854,1
100063855,3
100063857,2
100063859,1
100063862,1
100063863,1
100063865,1
100063869,4
100063874,1
100063875,1
100063876,1
100063877,1
100063882,2
100063883,10
100063884,1
100063891,3
100063893,2
100063894,4
100063895,2
100063896,2
100063898,3
100063899,1
100063902,1
100063907,1
100063908,2
100063910,2
100063953,1
100063962,2
100063972,2
100063978,1
100063979,1
100063987,1
100063998,49
100064030,4
100064040,2
100064043,5
100064050,2
100064054,2
100064056,1
100064060,3
100064061,1
100064065,4
100064071,3
100064080,2
100064081,4
100064085,1
100064086,44
100064093,2
100064114,3
100064115,2
100064116,2
100064118,1
100064136,2
100064138,1
100064142,1
100064151,7
100064155,25
100064157,13
100064160,47
100064166,2
100064173,2
100064175,4
100064177,2
100064184,41
100064186,4
100064192,129
100064193,124
100064195,57
100064197,7
100064198,1
100064199,1
100064200,5
100064202,76
100064204,2
100064205,3
100064206,1
100064209,1
100064216,1
100064218,1
100064219,40
100064221,2
100064222,5
100064230,1
100064233,2
100064234,102
100064238,1
100064240,5
100064243,17
100064247,3
100064248,6
100064250,1
100064253,3
100064258,1
100064261,3
100064262,2
100064265,3
100064266,1
100064269,1
100064270,2
100064272,2
100064275,6
100064290,6
100064291,1
100064300,3
100064303,1
100064316,1
100064317,6
100064323,1
100064327,2
100064328,3
100064337,7
100064351,1
100064352,2
100064353,1
100064357,1
100064360,2
100064364,1
100064365,1
100064366,4
100064367,1
100064368,1
100064369,1
100064379,6
100064380,1
100064391,1
100064396,2
100064398,1
100064400,1
100064401,1
100064403,1
100064412,2
100064413,1
100064415,1
100064416,1
100064425,1
100064427,23
100064430,2
100064433,5
100064436,7
100064442,1
100064443,1
100064462,1
100064471,1
100064477,9
100064478,2
100064484,2
100064485,3
100064490,2
100064499,3
100064559,1
100064606,1
100064625,2
100064629,2
100064631,1
100064635,1
100064636,2
100064637,1
100064638,3
100064655,1
100064666,1
100064667,1
100064669,3
100064674,3
100064678,11
100064682,1
100064684,1
100064687,1
100064694,2
100064696,9
100064698,42
100064711,1
100064714,2
100064717,1
100064718,6
100064722,1
100064723,1
100064724,2
100064727,3
100064729,4
100064731,1
100064732,3
100064733,2
100064734,11
100064735,25
100064737,3
100064739,3
100064740,10
100064742,4
100064743,1
100064745,10
100064746,12
100064747,19
100064748,1
100064750,1
100064752,71
100064753,8
100064754,2
100064755,3
100064756,12
100064757,2
100064758,21
100064759,24
100064766,1
100064772,1
100064774,8
100064775,5
100064777,16
100064782,1
100064783,1
100064801,1
100064808,1
100064820,2
100064850,4
100064852,3
100064853,6
100064855,36
100064856,58
100064857,22
100064858,8
100064859,95
100064860,19
100064861,9
100064862,17
100064863,1
100064865,21
100064866,9
100064881,1
100064883,1
100064898,25
100064899,4
100064907,5
100064909,1
100064914,3
100064915,5
100064918,11
100064920,14
100064921,35
100064922,41
100064923,8
100064924,16
100064925,5
100064926,8
100064927,3
100064928,9
100064929,1
100064930,5
100064931,5
100064932,2
100064933,1
100064936,6
100064939,1
100064940,1
100064942,4
100064947,1
100064952,1
100064956,1
100064957,1
100064959,1
100064961,22
100064962,1
100064985,11
100064986,1
100064987,2
100064988,10
100064990,1
100064991,2
100064992,1
100064995,1
100064998,2
100064999,1
100065000,2
100065001,1
100065003,2
100065007,7
100065008,4
100065010,1
100065011,2
100065014,1
100065016,3
100065018,8
100065019,3
100065021,2
100065025,1
100065030,3
100065031,2
100065033,2
100065040,5
100065041,2
100065042,4
100065043,3
100065044,4
100065045,9
100065047,1
100065051,6
100065052,7
100065054,4
100065055,4
100065056,31
100065058,14
100065059,2
100065060,3
100065061,3
100065063,4
100065065,1
100065066,2
100065068,8
100065069,59
100065071,16
100065074,10
100065075,1
100065076,18
100065077,15
100065078,2355
100065079,14
100065080,50
100065081,8
100065082,8
100065083,2
100065084,11
100065085,16
100065086,4
100065088,17
100065089,1
100065090,17
100065092,6
100065093,3
100065094,29
100065096,14
100065104,15
100065112,39
100065114,12
100065116,4
100065117,311
100065118,47
100065119,29
100065120,16
100065133,34
100065135,15
100065138,14
100065139,4
100065140,1
100065141,12
100065143,31
100065146,7
100065147,23
100065148,13
100065150,7
100065151,9
100065152,5
100065154,9
100065156,14
100065158,11
100065159,33
100065160,3
100065162,5
100065164,22
100065166,22
100065167,9
100065168,2
100065170,6
100065171,3
100065173,58
100065175,44
100065176,34
100065178,5
100065179,74
100065181,98
100065183,2
100065185,9
100065186,3
100065188,9
100065190,2
100065191,26
100065193,38
100065194,22
100065196,1
100065198,19
100065199,6
100065200,6
100065202,4
100065204,22
100065205,7
100065207,41
100065208,10
100065212,1
100065223,6
100065225,2
100065227,1
100065231,1
100065233,2
100065241,6
100065242,1
100065247,1
100065252,6
100065256,1
100065260,2
100065261,2
100065265,1
100065266,1
100065269,4
100065272,2
100065273,3
100065275,6
100065278,1
100065288,1
100065290,1
100065295,2
100065298,1
100065301,3
100065303,1
100065314,1
100065317,1
100065320,3
100065323,11
100065324,28
100065325,1
100065327,1
100065328,1
100065329,1
